,#label,doc_id,sentence_id,text
282,0,1,159,内陸国のため、魚介類ではチチカカ湖のトゥルーチャ（鱒の一種）やペヘレイといった川魚が食べられる
283,0,19,139,なお、羊が重宝されたのは羊毛に関してだけでなく、まだ冷凍船がなかった頃、肉類の中で羊肉が長持ちしたためである
284,0,50,156,肉は伝統的にヤギ、ラクダ、鶏が食されるが、イスラム教国であるため豚肉は流通していない[32]
285,0,124,209,路上の屋台で売られている物も、ピカロンガ（色々な肉を揚げたもの）やエンパナーダにサラミ等、揚げ物がほとんど
286,0,74,53,カザフ草原の西の大部分はテュルク系のキプチャクの領土であり、東の大部分はカラ・キタイの領土であった
287,0,168,506,ファストフードとしては、チョリソをパンに挟んだチョリパン（英語版）という料理があり、チミチュリや野菜などのトッピングもなされる
288,0,187,117,農業では、牛肉を産する牧畜は盛んであるものの、野菜は南アフリカ共和国からの輸入が多い[17]
289,0,18,177,ミジケンダのカヤの聖なる森林群 - （2008年、文化遺産）
290,0,19,115,狩猟採集民族は森林、硬葉樹林を開拓するためなどに使用した
291,0,55,245,国土の約70%が山岳地域であり、森林率は約67%である
292,0,67,104,モーリシャスの環境は、沿岸地域では一般的に熱帯であり、山地には森林がある
293,0,91,246,アメリカ領土になった当時の1898年、国土の70%は森林で覆われていた
294,0,93,108,森林は約90万haしかなく国土の5%に過ぎない[9]
295,0,156,31,大部分が海抜100m以下の低地で森林に覆われる
296,0,102,204,また林業関連加工企業も数えるほどしか存在せず、木材乾燥技術や製材技術などは育成が不十分である[8]
297,0,147,101,鉱業ではアルコア（旧Reynolds Metal）やリオ・ティントなど、木材では韓国/マレーシア合弁など外資が参入している
298,0,22,242,2013年3月6日付の朝鮮労働党機関紙『労働新聞』が「米帝が核兵器を振り回せばわれわれは精密核打撃手段でソウルだけでなくワシントンまで火の海にするだろう[75]」と大韓民国とアメリカ合衆国を並べて非難したように[76]、北朝鮮、朝鮮民主主義人民共和国は南韓、大韓民国を「米帝の傀儡」だと看做し（「南朝鮮傀儡」）、特に米韓合同軍事演習実施の度に関係が悪化する
299,0,18,130,主な鉱物資源はソーダ灰、塩、マグネシウム鉱物、蛍石、石灰岩、金である
300,0,34,168,ベラルーシの鉱業は、原油、天然ガス、ソリゴルスクで採掘される岩塩（カリ塩 KCl）に限定されている
301,0,172,5,インド本土は、インド洋のうち西のアラビア海と東のベンガル湾という二つの海湾に挟まれて、北東部をガンジス川が流れている
302,0,100,274,アルコール飲料としては、ビール・ワインが生産されているほか、地酒としてタッジ（蜂蜜酒）・テラ（麦やトウモロコシが原料のビールに似た飲料）・アラキ（蒸留酒）がある
303,0,91,238,主食用にはコメ、トウモロコシを産し、特に米の生産が多く、毎年約1500万トンもの米を産出する世界第8位の米生産国であるが、その自給率は低く、大量の米を輸入している
304,0,168,463,最終的にインディヘナの伝統的な文化（マテ茶の回し飲みなど）はこの文化的領域に吸収された
305,0,185,282,また、いろいろなハーブティーが薬用としても飲まれており、ボリビアやアルゼンチン北西部と同様にコカ茶も供されている
306,0,15,144,ビンラーディンは頭部を撃たれ死亡、遺体は米軍により確保されたとオバマ米大統領より発表された
307,0,26,338,サウジアラビアに次ぐ埋蔵量の超重質油がオリノコ川流域に存在し、ベネズエラ湾にも膨大なガスがある
308,0,170,108,現在、油価は低下したものの炭化水素はカタールの背骨であり続けるが、政府は知識集約型の民間投資も促進しようとしている
309,0,49,12,水位の下がった海、引き潮）から転じたという説が有力
310,0,55,251,本州と四国との間の海は瀬戸内海と呼ばれる
311,0,125,4,美しい海と珊瑚礁に恵まれ、「カリブ海の宝石」と呼ばれている
312,0,182,170,石油は南方のティモール海の海底油田より産出されている
313,0,100,263,エチオピアの主流の文化であるアムハラ文化において、主食はテフなどの穀粉を水で溶いて発酵させ大きなクレープ状に焼いたインジェラであり、代表的な料理としてはワット、クックル（エチオピア風スープ）、トゥプス（焼肉・炒め肉・干し肉）などがある
314,0,24,137,ビクトリア湖で捕獲されるナイルパーチ（スズキに食感が似た淡水魚）は加工され、世界各地に輸出されている
315,0,15,122,対米関係[編集]
316,0,25,232,米以関係[編集]
317,0,135,305,そこで米西戦争が勃発した
318,0,149,496,米料理が多く食べられる
319,0,91,251,旧来型の焼畑農業の拡大や新たな農地を森林の開墾により求める手法は、地域住民の貧困の解消と森林の破壊をトレードする図式となっており歯止めがかかりにくい状況になっている
320,0,9,254,北部の砂漠地帯（Norte Grande）では年間を通してほとんど雨が降らない
321,0,30,249,近年、環境破壊によるアマゾン川流域の砂漠化が問題となっている
322,0,44,113,国土の大部分を砂漠が占め、乾燥した平原地帯となっている
323,0,44,132,地中海沿岸以外の国土の大部分は、砂漠気候となっている
324,0,103,90,東部砂漠のRishaガス田を1987年に発見した
325,0,148,216,農業などに利用できない砂漠で、再生可能エネルギー発電を拡大している
326,0,155,84,国土の北部はサヘル地帯にあたり、砂漠化が少しずつ進行している
327,0,190,68,しかし砂漠地帯であるため農業は振るわず、昔ながらの遊牧を営むものも多い
328,0,61,89,国土の37パーセントを占める南部熱帯雨林は木材の供給源だが、大部分の土地は入るのが困難である
329,0,29,160,野菜は1年の大半を通してジャガイモ、タマネギ、トマト、マニオク、キャベツ、ケール、乾燥豆が利用される
330,0,94,190,食品工業は、6000万本にも及ぶオリーブから採取したオリーブ油と、加工野菜（缶詰）が中心である
331,0,106,80,主な輸出品は、コプラ （63.7%）、魚介類 （20.9%）、野菜 （7.7%） である
332,0,92,106,厳罰によって実施されたこの制度で、ジャワ農民は稲や麦という自給食料を失い、1843-48年には飢饉に苦しみ多数の餓死者を出したと言われている
333,0,142,432,この投信会社は米大統領とも関係しており、米中の緊密な政治経済関係を表現した
334,0,34,27,ベラルーシの主な天然資源は森林で、国土の45.3%もの面積を占めている
335,0,91,247,航空写真での森林調査が始まった1968年には、55.5%が残されていた
336,0,102,163,森林面積は約780万haで国土の20%を占める[8]
337,0,159,54,アフリカ森林には、ゾウ、ゴリラ、チンパンジーなどの大型哺乳類が多数生息している
338,0,102,228,パラグアイ人にも近隣諸国の国民と同様にマテ茶を飲む習慣があるが、パラグアイ人は好んでテレレを飲む
339,0,74,193,カザフスタンは資源に恵まれている一方、品位の低さなどから開発に至った鉱山は確認埋蔵量の35%にすぎず、10種の鉱物（ダイヤモンド、錫、タングステン、タンタル、ニオブ、ニッケル、ボロン、マグネサイト、マグネシウム塩、カリウム塩）は未だ開発されていない
340,0,1,69,海に面していないのに海軍をもっている国には、他にパラグアイやオーストリアなどがある
341,0,71,47,本土北部はオマーン湾とアラビア海（インド洋）に面する
342,0,113,337,広成はその後、中国に脱出し、渤海経由で帰国している
343,0,115,4,南西はベンガル湾、南はアンダマン海に面する
344,0,122,71,モンテゴ・ベイの付近の海はモンテゴ・ベイ海洋公園となっている
345,0,160,129,アイリッシュ海は、グレートブリテン島とアイルランド島の間に位置する
346,0,177,126,ルーシは、北方のバルト海とフィンランド湾から南方のウクライナ草原まで、そして西方のカルパティア山脈から東方のヴォルガ川まで広がっていた[32]
347,0,177,154,15世紀後半に、リトアニア・ロシア・クリミアが接する地域、「荒野」と呼ばれるウクライナの草原において、コサックという武人の共同体が成立した
348,0,91,250,森林の減少は21世紀に入っても続き、2003年に256万haの面積であった閉鎖林（面積の40%以上が樹木に覆われた森林）は、2010年に193万haにまで縮小
349,0,103,66,この地域は冬でも温暖であり、近年の灌漑技術の発達により、野菜や果物の一大生産地に変貌した
350,0,105,267,地中海世界の食文化のひとつであるレバノン料理は、野菜やハーブ、オリーブ油を多用した料理が多いことに特色がある
351,0,123,275,果実類と野菜類、油脂類を除く各項目の自給率はいずれも80%を上回る
352,0,35,161,北部はヌビア砂漠、南部はステップ気候であり、サヘル地帯が広がっている
353,0,71,49,全土が砂漠気候に属し、ワジを除き通常の河川が存在しない
354,0,112,246,乾燥が激しく地形がなだらかなため、特にリビア砂漠側にはワジが全く
355,0,114,122,また、このような砂漠気候では農業は発達せず、食料は外国に大きく依存している[17]
356,0,128,129,国土の大部分がサハラ砂漠の一部であり、面積の大半を砂漠が占める
357,0,153,83,ウズベキスタンとの国境付近に位置する北東地域にはキジルクム砂漠が在る
358,0,175,102,国土の大部分は、平坦な砂漠地帯であり、南部には砂丘も見られる
359,0,175,104,南部はサウジアラビア領に広がるルブアルハリ砂漠の一部であり、リワなどのオアシスがある
360,0,189,97,北部は熱く乾いたハルマッタン風が吹き砂漠化を進める
361,0,190,51,紅海沿岸、西部山地、東部山地、北のルブアルハリ砂漠である
362,0,4,232,食文化においては、ブータンの主食は米
363,0,45,245,米、豆、トルティーヤなどが主に食べられている
364,0,64,269,日米交流の始まり[編集]
365,0,192,160,ラオス人の主食はもち米である
366,0,152,70,主な輸出品はコーヒー豆、綿花、茶、砂糖、皮革であるが、コーヒー豆だけで外貨収入の8割を占める
367,0,172,559,イギリス東インド会社は茶、アヘン、インディゴなどのプランテーションを拡大し、19世紀後半にはインドでの鉄道建設を推進した
368,0,194,157,2003年時点の金の採掘量は1.6トン、塩は2.3万トンである
369,0,70,214,森林資源は、かつてはカバ林が存在したが、開拓の時代に燃料資源として使い尽くされた
370,0,80,122,中央高地を覆っていた森林の開墾は、遅くとも西暦600年までには始まっていた[42]
371,0,80,123,16世紀には、中央高地にもともとあった森林のかなりの部分が消え去ってしまっていた[38]
372,0,91,245,豊富な森林を有しているため、林業は盛んであり、マホガニー、ラワン材なども重要な輸出品となっている
373,0,97,161,2002年には、森林および泥炭地における火災が原因で旱魃（干ばつ）も起きている[35]
374,0,103,55,東部は乾燥した森林高原で、オアシスと季節的な川の流れがあり、灌漑されている
375,0,110,197,森林はまず古代ローマ人によって、その後19世紀に大部分が伐採されてしまった
376,0,25,416,イスラエルの農業技術は先進的で、国土のほとんどが砂漠または半砂漠で降雨量も少ないといった農業には厳しい環境ながら食糧のほとんどを自給でき、農産物の輸出も行う農業大国である[210]
377,0,69,107,国の65%が砂漠（サハラ砂漠）と半砂漠であり、南部の低地サバナから北東部丘陵で標高1000メートルに達するものの、一部の山地を除けは全般的に平坦な地形をしている
378,0,44,114,しかし、北部には2000m級のアトラス山脈が走り、地中海沿岸は雨量も多く、草原なども広がり、国民の約95%がこの地域に居住している
379,0,34,170,農業では、麦類の生産に向く気象条件から世界第4位（150万トン、2002年）のライ麦を筆頭に、大麦、燕麦の生産が盛ん
380,0,93,202,隣国アルゼンチンと同じく大畜産国である歴史を反映して、ウルグアイではアサードやチュラスコ、チョリソなど肉を多く食べる
381,0,156,110,結果として、現在では国際的に競争力のある基幹産業と呼べるものは見当たらず、木材加工や金属などの産業がラトビアの産業を支えている
382,0,172,14,南にはインド洋があり、南西のアラビア海と南東のベンガル湾に挟まれている
383,0,182,154,オーストラリアとは後述のように、ティモール海の資源権益を巡る紛争を抱える
384,0,192,164,生産高は、2005年コメ57万トン、野菜類77.5万トンである[26]
385,0,22,339,同時に米軍兵器の近代化と展開能力の向上により、想定される戦闘の様相が、米軍が駐留し始めた頃とは異なってきているため、米軍が韓国に駐留する必要性は減少している
386,0,12,215,ただし、エクアドルはケチュア系の人々が多く暮らす国ではあるが、ペルー、ボリビアとは違ってエクアドルではコカ栽培は非合法であるため、コカ茶は飲めない
387,0,23,162,しかし、この茶栽培は、病気（コーヒーさび病（英語版））によって壊滅的打撃を受けたコーヒー栽培の代替であったことは、あまり知られていない
388,0,91,168,米比両国は2016年3月、米軍がフィリピン国内の5基地を利用する協定を結んだ
389,0,143,41,マーシャル諸島の主要放送局はCPNがあり、ほかに在マーシャル諸島米軍から放送されている米軍放送も受信できる
390,0,34,203,来賓や訪問客を迎えた家の主人はパンと塩を提供するが、歓迎の意思を示す伝統的なしきたりである
391,0,106,59,商業的に成立しうるリン酸塩の鉱床は、1979年の独立とちょうど同時に枯渇してしまった
392,0,172,452,カルカッタは西のフーグリー川と東の塩湖に囲まれ、かつては海抜10メートル以下で、排水に難儀した
393,0,22,182,近年は[いつ?]中国の砂漠化の進行に伴う黄砂被害の拡大が問題となっている
394,0,35,162,北部は乾燥した砂漠気候であり年間降水量は100mm以下である
395,0,63,101,この高原は国土の東端まで続くが、東端に近い地域はカラハリ砂漠に属する
396,0,63,106,最高地点はナミブ砂漠北部のブランドバーグ山 （標高2606m） である
397,0,112,248,ナイル以東のシャルキーヤ砂漠は地形がやや急峻であり、ワジがいくつか存在する
398,0,141,153,ここには砂漠を進む商隊の灯台として使われたと推定されているブラナの塔が残る
399,0,187,47,中西部の大半がカラハリ砂漠に覆われており、北には沼地地帯が広がる
400,0,187,49,南部はほぼ砂漠になっており、リンポポ川とモロポ川が南アフリカとの国境になっている
401,0,80,508,東部方言は東部森林地帯と中央高地で話され、アンタナナリヴのメリナ方言が含まれる
402,0,91,252,2010年代に入るとベニグノ・アキノ大統領は、森林回復に向けた植林プログラムを実施
403,0,119,105,ビクトリア滝に代表される観光資源だが森林破壊による野生動物の減少が深刻化している
404,0,146,160,）に配属され、非戦闘員としてインフラ建設や森林保護、災害救助などの分野で働くことになっている
405,0,167,278,鉱山採掘に伴い森林伐採で付近住民と土地問題で争いが起こる[53]
406,0,197,97,2006年にイギリスの探検隊がニュングウェ森林にナイル川の源流を発見したと発表した
407,0,64,292,冷戦後の日米関係[編集]
408,0,35,166,南部のコルドファンや西部のダルフールでも事情は同じで、雨季には農耕も行われ、さらに雨を受けて広大な草原となった土地を牧草地として、盛んに牧畜がおこなわれる
409,0,151,284,ポルトガル料理は魚介類を使うことが多く、イワシ、サバ、アンコウなどの多様な魚の中でも、特に干鱈（ほしだら、バカリャウ）がよく用いられる
410,0,172,70,ギリシア系エジプト人商人が著した『エリュトゥラー海案内記』によれば、1世紀にはデカン高原にサータヴァーハナ朝がローマ帝国との季節風交易で繁栄（海のシルクロード）
411,0,12,223,シエラの料理で代表的なものは豚肉のフリターダや羊肉のセコ・デ・チーボ、スープのロクロなどの名が挙げられる
412,0,30,327,鶏肉については加工肉を中心に日本に相当輸入されているものの、牛肉については口蹄疫などの検疫上の問題が依然として存在している
413,0,92,252,豚には2種あり、国内向けにはオランダ肉用豚が、輸出用にはベーコン、ハム用豚が飼育されている
414,0,91,239,特に米に至っては世界最大の米輸入国であり、アジア有数の農業国でありながら、大量の食糧を世界から輸入するというジレンマに陥っている
415,0,170,75,一方で、同年6月には米海軍と、同じく8月には米軍パラシュート部隊との合同軍事演習を行っている[18]
416,0,43,141,野菜類ではテンサイ（砂糖大根、150万トン）が飛び抜けており、次いでキャベツ（5万トン）の栽培が盛ん
417,0,94,171,ヨーロッパに比べて早い収穫期を生かした小麦の栽培と輸出、乾燥気候にあったオリーブと野菜栽培が農業の要である
418,0,30,473,南部三州では、ウルグアイ、アルゼンチン、パラグアイといったラ・プラタ諸国と文化が近いため、グアラニー人起源のマテ茶を飲む伝統がある
419,0,116,256,マレー料理の代表として、ココナッツミルクで炊いたご飯に油で揚げたにぼし・ピーナッツ、ゆで玉子・きゅうりを乗せ辛いソースを添えたナシレマッがあげられる
420,0,23,84,セイロン島はインド洋にあり、ベンガル湾の南西、アラビア海の南東に位置する
421,0,40,89,バーゼルは、内陸国であるスイスが水運を通じて海と繋がる唯一の貿易港となっている
422,0,41,184,工業化が進んでいるのは北西部のマルマラ海沿岸地域が中心である
423,0,43,108,大西洋の北東部にあり、東のアイリッシュ海でグレートブリテン島と隔てられている
424,0,55,266,周囲を海に囲まれた島国であることから、海上交易・漁業ともに盛んな海洋国家である
425,0,71,3,アラビア半島の東端に位置し、アラビア海（インド洋）とオマーン湾に面する
426,0,76,9,本土の東にはエーゲ海、西にはイオニア海、南には地中海が各々位置する
427,0,85,2,島国であり、海を隔てて北にグレナダ、北東にバルバドス、南にベネズエラが存在する
428,0,91,197,フィリピン海のフィリピン海溝は太平洋側にあり、世界3位の深さである
429,0,103,4,イスラエル・パレスチナ暫定自治区とはヨルダン川と死海が国境である
430,0,129,16,国旗のデザインは海を表す青地に月を表す黄色い丸が配置されている
431,0,131,109,河川の流入が無いことから海の透明度が高くダイビングが盛んである[12]
432,0,147,91,ガイアナは海亀（主にオサガメ）と他の野生動物の繁殖地である
433,0,164,53,ペツァモ州にはニッケル鉱床と国内唯一の不凍港と北極海への出入り口があった
434,0,68,20,紀元前2000年から紀元前1000年にかけて、アーリア系諸部族がユーラシア草原から中央アジアに移住し、オアシス地方で独自の文化を創り上げていた
435,0,14,186,丘陵地帯となっており、国土は平野でほぼ占められていて山がほとんど存在せず、小高い丘や森林が点在するのみである
436,0,70,215,現在、国土に占める森林面積はわずか0.3%に過ぎず、矮小なポプラやトネリコが残るのみである
437,0,148,193,国土の12%を森林が、18%を農耕地が占め、農耕地の内5%は灌漑されている
438,0,50,97,ケッペンの気候区分によれば、全土が砂漠気候であるが、南部のサヘルはステップ気候になる
439,0,57,208,アイル・テネレ自然保護区は国土中央部の山地及び砂漠地帯である
440,0,73,164,北部はサヘルと呼ばれる半砂漠で湖水面積縮小の著しいチャド湖がある
441,0,141,87,隣国のカザフスタンや中国とは異なり、国内に砂漠は存在せず、この地方の中では気候に恵まれている
442,0,170,94,国内の大部分は不毛な砂漠であり、最も高い地点で海抜103メートルである
443,0,116,258,マレーシア人は良く魚を食べており、魚介類消費量は1人当たり年56.5キロと日本より多い
444,0,69,102,トンブクトゥはニジェール川がもっとも北に湾曲した部分に存在する砂漠の都市であり、マリ帝国からソンガイ帝国時代には大繁栄したものの、交易ルートの変化や周囲の砂漠化によって現代では小都市に過ぎなくなっている
445,0,97,334,また、トラカイに住むカライ派の人々は、肉のペストリーの一種でキビナイ[72]と呼ばれる伝統的な料理を作る
446,0,129,57,食料がアメリカによって豊富に供給されたことにより、蛋白源が伝統的な魚介類から輸入肉製品中心となり、肥満の問題も発生している
447,0,28,197,そのためキャッサバ、ヤムイモ、トウモロコシ、米、豆を多用する
448,0,36,217,また戦後の食糧難の時代にコロンビアは日本に米を送った
449,0,52,41,米軍と南ベトナム軍による地上侵攻も行われている
450,0,64,288,日米安全保障体制の構築[編集]
451,0,83,106,農業が主で、落花生や米が主要生産品
452,0,93,144,東部のブラジルとの国境付近の県では米が栽培されている
453,0,115,248,主要農産物は米で、農地の60%を水田が占める
454,0,120,120,農業の生産品目はピーナッツ、トウジンビエ、綿花、米などである
455,0,146,214,米や小麦、トウモロコシ、ジャガイモ、ジュートなどが主たる農産物である
456,0,178,138,農作物ではアブラヤシやコーヒー、ココア、米、サトウキビなどが栽培されている
457,0,23,161,茶の生産量では世界第4位（2014年）[56]であり、スリランカ産紅茶は『セイロンティー』と呼ばれ、世界に輸出される名産品である
458,0,70,232,1990年代後半からは安価な電力を使いアルミニウムの精錬（融解塩電解を行うために大量の電力を必要とする）事業も活発になった
459,0,179,513,もっとも規模が大きい鉱物資源は世界シェア8位（3.3%）の塩（700万トン、2002年時点）である
460,0,1,84,国土の約9%を占めるコチャバンバ県やラパス県ユンガス地方などの、アンデス地帯とアマゾン地帯の中間に位置する場所はバジェ （valle） 地域と呼ばれ、温暖で果樹栽培などに適した気候である
461,0,22,25,その後、1948年に米軍統治下の朝鮮のみで独立することが決まると、米軍は憲法制定（制憲）国会を招集して独立準備に当たらせた
462,0,11,5,マレー半島北部の西はアンダマン海、東はタイランド湾に面する
463,0,92,174,オランダの国土は海側から海岸沿いの砂丘部、ポルダー、東部の高地である
464,0,115,397,両海の境となるアンダマン諸島とニコバル諸島はどちらもインド領である
465,0,116,97,熱帯気候だが海に囲まれるため気温は余り高くなく、湿度は1年を通じて高い
466,0,172,4,海を挟んでインド本土がスリランカやモルディブと、アンダマン諸島がインドネシアに近接している
467,0,74,57,15世紀末、ジョチ・ウルスの東部（現在のカザフ草原）において、ウズベクと呼ばれる遊牧集団からアブルハイル・ハンが頭角を現し、ウズベク・ハン国を建国させる
468,0,19,122,アボリジニの伝説によると、氷河期の終焉は早く（あっという間に訪れた）、海面の上昇（陸地の失現）とともに、魚が天から降って来た、津波があったと伝えられている
469,0,185,279,アマゾンの密林地帯では料理用のバナナ（プランテイン）を含め多くのフルーツやアマゾンで獲れる淡水魚（ピラニアも含め）や陸生の動物も食べられている
470,0,30,343,森林率の減少に歯止めが掛からない状況から、近年では人工衛星画像を使った監視網などが整いつつある
471,0,58,76,森林地帯は国土の15%で、可耕地は17%、牧草地は30%、乾燥不毛地は18%を占めている
472,0,69,109,ケッペンの気候区分によれば気候は北部が砂漠気候、南西部は亜熱帯気候である
473,0,74,85,国の南部は東西にわたり砂漠が発達し、アラル海の縮小に表されるように灌漑が重要な課題である
474,0,100,144,ソマリアとの国境を接する東部のオガデン地方はエチオピア高原からソマリアの砂漠へ下る地形
475,0,114,106,ケッペンの気候区分では、国土のほぼ全てが砂漠気候 （BW） であり、山地・丘陵などはなく、平地である
476,0,190,13,一方、大部分が砂漠地域の中にあってイエメンの肥沃さを表すユムン （yumn） に由来するという説もある
477,0,80,132,たとえば、国立公園で希少木材を伐採することは2000年から2009年までの間、ラヴァルマナナナ政権下では禁止されていたが、2009年1月に少量であれば認めることとなった
478,0,70,293,しかし、漁業以外にも伝統的に狩猟によって海鳥を食べてきており、また牧畜が比較的盛んであり、食肉も生産されていて肉料理も食卓にのぼる
479,0,109,376,マンティやチュチュヴァラ（英語版）、サムサは小麦粉で作った生地に肉などの具を詰めた後、蒸す、焼く、揚げるなどした餃子に近い料理である
480,0,130,484,国連の統計によると、1983年から1985年の3年間の平均値として国民一人当たり2.63 kgの茶を消費していた
481,0,109,215,また、綿花栽培に農地の大半を割いているため、各種穀物・果実野菜類を産する土地を有しながら、その食料自給率は半分以下である
482,0,100,198,エチオピアの鉱業は、金（2003年時点で5.3トン）、銀（1トン）、塩（6万1000 トン）に限定されている
483,0,90,32,しかし、1942年5月に行われた珊瑚海海戦の結果、海からのポートモレスビー攻略を諦め、1942年8月にはソロモン海岸からオーエン・スタンレー山脈越えでポートモレスビーを陸路攻略する作戦が実行された
484,0,15,50,これに対し、日米がインド・パキスタン両国へ経済制裁を課した
485,0,55,610,メキシコ:中米諸国の中で最も関係が深い
486,0,113,583,概して米食文化であり、麺類も米粉製が多い
487,0,130,325,逆に、米の生産量は13 万トンと少ない
488,0,135,310,"米西戦争は「大惨事（""El Desastre""）」として語り継がれた"
489,0,144,144,米やキャッサバ粉から作られた食物なども好んで食べる
490,0,172,408,それまで全ての形態の米の輸入はインド食料公社によって独占されていた
491,0,183,118,農業では米、アブラヤシ、ラッカセイ、コーヒー、ココアなどが主に行われている
492,0,196,188,その後、米ドナルド・トランプ政権下では関係が再び冷え込んでいる
493,0,49,3,島国であり、海を隔てて北西にアメリカ合衆国のフロリダ半島が、南西にキューバが、南東にハイチが存在する
494,0,75,288,また、アジア部の大河はアムール川を除いて南から北へ流れ、北極海へ注ぐ
495,0,92,294,欧州連合の海の玄関口ともいわれるユーロポート港が、ライン川の河口（ロッテルダム）にある
496,0,107,2,島国であり、海を隔てて北西にフランス領グアドループが、南東にフランス領マルティニークが存在する
497,0,109,5,国境を最低2回越えないと海に達することができない、「二重内陸国」の1つである
498,0,137,57,年間平均気温は27 °Cほどだが、周囲を海に囲まれているために32 °Cを超えることは少ない
499,0,142,124,東部と東南部は韓国、日本、フィリピン、ブルネイ、マレーシア、インドネシアと海を挟んで接している
500,0,142,384,それまで南通銀行は、広東省の珠海市を地盤とする、中国銀行の完全子会社であった
501,0,191,39,海岸地帯には珊瑚礁が発達している場所もあるが、急激に300メートル以上の海崖の場所もある
502,0,61,115,ドゥアラから南へ約150キロのクリビ港はかつて木材の輸出港だったが、チャドのドバ油田からの原油パイプラインが伸びており、原油積出基地がある
503,0,24,19,紀元前10世紀頃に、現在のカメルーンに相当する地域からバントゥー系民族がタンザニアの森林部に移住した
504,0,61,42,海岸平野はギニア湾から15キロ - 150キロまで広がり、森林で覆われ、平均標高は90メートル
505,0,80,116,この森林喪失を大きく加速させているのが、マダガスカルに最も早くから住み着いた人々が持ち込んだタヴィ（tavy）と呼ばれる焼畑である[38]
506,0,80,118,島内の人口密度が上がり、森林喪失が加速度的に早まったのが今から1400年前ごろである[40]
507,0,159,53,国土の80%以上が森林で、近隣諸国と比べ人口密度が低いため、手付かずの豊かな自然が多く残されている
508,0,174,197,ブナ、カシ、およびその他の落葉樹が森林の3分の1を構成しており、また針葉樹が植林の結果、増加傾向にある
509,0,184,97,エルサルバドルの国土の約10パーセントが森林地帯となっているが、そのうち80パーセントが植林により再生したものであり、自然林はほとんど残っていない
510,0,90,104,2004年時点の生産量はコプラ（8.5万トン、世界シェア1.6%）、パーム油（33万トン、世界シェア1.2%）
511,0,9,436,トマト、ジャガイモ、トウモロコシ、牛肉、羊肉が使われ、長い海岸線を有するために大海産国であることもあって魚介類を使う料理も多い
512,0,179,522,世界一の生産高を誇るワイン、世界第2位のチーズのほか、バター、肉も5本の指に入り、製糖業も盛んである
513,0,6,183,内陸部に入るに従い乾燥の度合いが激しくなり（BS）、イラク国境周辺は砂漠気候 （BW） となっている
514,0,25,383,南部のネゲブ砂漠は国土のかなりの割合を占めており、乾燥し切り立った山々が存在する[192]
515,0,112,5,南北に流れるナイル川の河谷とデルタ地帯（ナイル・デルタ）のほかは、国土の大部分が砂漠である
516,0,130,249,ネフド砂漠から連なるアルガダーフ・ワジ （Wadi al-Ghadaf） など複数のワジと地下水によって形成されている
517,0,153,97,上述の通り、国土のほとんどがカラクム砂漠で占められている為、植物の生息域は非常に狭められている状況である
518,0,93,205,ラ・プラタ諸国の中でも特にマテ茶を好む国であり、アルゼンチン人とウルグアイ人を見分ける時は、マテ壺を24時間手放さないのがウルグアイ人であるといわれている
519,0,13,84,輸出品は、野菜や果物、アメリカで人気の高いフィジーウォーター、砂糖、マホガニー、パルプ、衣料品、コプラ、ココナッツ石鹸、食料品などである
520,0,91,242,かつては緑の革命により、1970年代から1980年代を通して米の大増産に成功し、米自給率100%を達成し、米輸出国となったが、1990年代に入ると、緑の革命は頭打ちを迎えるようになり、生産量の横ばいになり、あるいは化学肥料の使いすぎ、水資源の枯渇などで生産量の減少さえ引き起こし、工業化による農地減少もあって、再び米輸入国に逆戻りしてしまう
521,0,28,133,プレイヌ・デュ・クル=ド=サクは自然沈下によりトルー・カイマンやハイチ最大の湖であるラク・アズエイといった塩湖を抱えている
522,0,124,116,国内最高峰のドゥアルテ峰から85km程南西には標高マイナス40mの塩湖エンリキーリョ湖が存在し、これはカリブ海でも最も低いものである
523,0,64,268,日本の敗戦後、米ソ冷戦を背景に日米同盟が結ばれ、政治・経済・軍事・文化など多方面で主に米国主導の密接な関係を築いている
524,0,47,33,天然ガス、カリ鉱石、鉛、亜鉛などの資源も存在するが、開発はあまり進んでおらず、GDPの5割以上、輸出額のほとんどを石油、木材に頼っている状況である
525,0,75,357,日本への輸出の変化を見ると、1992年時点は魚介類、木材の2品目で50%弱を占め、アルミニウム（アルミニウム合金を含む）、石炭、白金が次いだ
526,0,25,248,しかし、後に述べる南アは英米金融史の一舞台であった
527,0,52,147,主要穀物では米（417万トン）の生産に特化している
528,0,64,272,ただし、その日米貿易は日本とオランダ商館との関係に配慮した特殊なものであった
529,0,75,327,同国の米はウズベキスタン、タジキスタン、トルクメニスタン、トルコにも輸出されている[38][39]
530,0,113,282,詳しくはベトナム戦争（ベトナムでは「抗米戦争」と言われている）を参照
531,0,130,142,連合国暫定当局（米英共同統治）[編集]
532,0,172,410,2002年4月に米・小麦の輸出制限が廃止された
533,0,172,429,米輸出量では2012-2013年に世界一を記録した[59]
534,0,172,576,冷戦終結を契機に印米関係は改善を見せ始める
535,0,177,440,米軍はウクライナ軍へ兵器供給と訓練を実施している[97]
536,0,192,159,まず、自給米を確保して余剰分を販売し、現金収入とする
537,0,1,89,ボリビアでは3月23日を「海の日 （día del mar）」として「海を取り戻そうキャンペーン」をおこなっている
538,0,19,107,スンダ列島から海の短い距離の部分を渡って Sahul へ、続いて陸橋を渡って来たと考えられている
